"Subj","#","Title","Comp Numb","Sec","Lec Lab","Start Time","End Time","Days","Credits","Bldg","Room","Instructor","Max Enrollment","Current Enrollment","Attr","Prerequisites"
"NR","1090","VT: Natural & Cultural Hst","93057","A01","LAB","13:15","17:15","M","4","","","Yayac/Hoff","0","0","N2|SU",""
"NR","1090","VT: Natural & Cultural Hst","93056","A02","LAB","13:15","17:15","M","4","","","Yayac/Hoff","0","0","N2|SU",""
"NR","1090","VT: Natural & Cultural Hst","93064","A03","LAB","13:15","17:15","T","4","","","Yayac/Hoff","0","0","N2|SU",""
"NR","1090","VT: Natural & Cultural Hst","93065","A04","LAB","13:15","17:15","T","4","","","Yayac/Hoff","0","0","N2|SU",""
"NR","1101","Nature and Belonging","95911","A","LEC","14:50","16:05","T R","3","","","Ispa-Landa/Yayac","0","0","D2",""
"NR","1990","Critical Reflection & Dialogue","95981","A","LEC","11:40","12:55","T","3","","","Team","0","0","",""
"NR","1990","Critical Reflection & Dialogue","95422","A01","DIS","11:40","12:55","R","3","","","Z. Ispa-Landa","0","0","",""
"NR","1990","Critical Reflection & Dialogue","95423","A02","DIS","13:15","14:30","R","3","","","Z. Ispa-Landa","0","0","",""
"NR","1990","Critical Reflection & Dialogue","95424","A03","DIS","11:40","12:55","R","3","","",".. Staff","0","0","",""
"NR","1990","Critical Reflection & Dialogue","95442","A04","DIS","11:40","12:55","R","3","","","M. Blouin","0","0","",""
"NR","1990","Critical Reflection & Dialogue","95443","A05","DIS","11:40","12:55","R","3","","","A. Chiapella","0","0","",""
"NR","1990","Critical Reflection & Dialogue","95444","A06","DIS","11:40","12:55","R","3","","","D. Horn","0","0","",""
"NR","1990","Critical Reflection & Dialogue","95445","A07","DIS","08:00","09:15","W","3","","","A. Seidl","0","0","",""
"NR","1990","Critical Reflection & Dialogue","95446","A08","DIS","11:40","12:55","R","3","","","L. Yayac","0","0","",""
"NR","1990","Critical Reflection & Dialogue","95447","A09","DIS","13:15","14:30","R","3","","","L. Yayac","0","0","",""
"NR","1990","Critical Reflection & Dialogue","95448","A10","DIS","11:40","12:55","R","3","","","E. Rodriguez","0","0","",""
"NR","1990","Critical Reflection & Dialogue","95449","A11","DIS","13:15","14:30","R","3","","","E. Rodriguez","0","0","",""
"NR","1990","Critical Reflection & Dialogue","95450","A12","DIS","11:40","12:55","R","3","","","S. LoTemplio","0","0","",""
"NR","1990","Critical Reflection & Dialogue","95986","A13","DIS","08:30","09:45","R","3","","","L. Drummond","0","0","",""
"NR","1990","Critical Reflection & Dialogue","95982","AA","LEC","11:40","12:55","T","3","","","Team","0","0","",""
"NR","2030","Ecology, Ecosystems & Environ","90307","A","LEC","10:05","11:20","T R","3","","","Rodriguez-Cabal/Barrios-Garcia","0","0","N1","RSENR students or Agroecology or Landscape Design or Environmental Studies majors; minimum Sophomore standing"
"NR","2040","Social Proc & the Environment","90308","A","LEC","11:40","12:55","T R","3","","","C. Danks","0","0","S1","NR 1020 or NR 1090"
"NR","2100","Environmental Communication","94274","A","DIS","13:15","14:30","T R","3","","","Team","0","0","OC",""
"NR","2100","Environmental Communication","94275","B","DIS","11:40","12:55","T R","3","","","Team","0","0","OC",""
"NR","2100","Environmental Communication","94276","C","DIS","13:15","14:30","T R","3","","","Team","0","0","OC",""
"NR","2100","Environmental Communication","94277","D","DIS","11:40","12:55","T R","3","","","Team","0","0","OC",""
"NR","2300","SL:Landscape Restor&Leadership","94585","A","LEC","15:30","16:45","W F","4","","","A. Seidl","0","0","GC2|N2|SL","ENVS 1500 , ENVS 1550 , BIOL 1000 , BIOL 1400 , BIOL 1450 , NR 1010 , NR 1020 , ENSC 1010 , GEOG 1200 , GEOG 1760 , ALE 1210 , CDAE 1020 , or NR 1090"
"NR","2401","Intro Environmental Statistics","94036","A","LEC","15:30","16:20","M W","3","","","Brevik/Clarfeld","0","0","QD","Sophomore standing"
"NR","2401","Intro Environmental Statistics","94037","A01","DIS","15:30","16:20","F","3","","","Brevik/Clarfeld","0","0","QD","Sophomore standing"
"NR","2401","Intro Environmental Statistics","94038","A02","DIS","15:30","16:20","F","3","","","Brevik/Clarfeld","0","0","QD","Sophomore standing"
"NR","2430","Intro to Geog Info Systems","90309","A","LEC","09:40","10:30","M W","3","","","D. Erickson","0","0","","Minimum Sophomore standing"
"NR","2430","Intro to Geog Info Systems","90310","A01","LAB","13:15","15:15","T","3","","","D. Erickson","0","0","","Minimum Sophomore standing"
"NR","2430","Intro to Geog Info Systems","90311","A02","LAB","13:15","15:15","R","3","","","D. Erickson","0","0","","Minimum Sophomore standing"
"NR","2430","Intro to Geog Info Systems","92090","A03","LAB","15:30","17:30","T","3","","","D. Erickson","0","0","","Minimum Sophomore standing"
"NR","2430","Intro to Geog Info Systems","92091","A04","LAB","15:30","17:30","R","3","","","D. Erickson","0","0","","Minimum Sophomore standing"
"NR","2430","Intro to Geog Info Systems","92092","A05","LAB","13:10","15:10","W","3","","","D. Erickson","0","0","","Minimum Sophomore standing"
"NR","2430","Intro to Geog Info Systems","94627","A06","LAB","10:50","12:50","W","3","","","D. Erickson","0","0","","Minimum Sophomore standing"
"NR","2460","Remote Sensing","94685","A","X","TBA","TBA","","3","","","Kinnebrew/Erickson","0","0","","Sophomore standing"
"NR","2460","Remote Sensing","96100","B","Z","14:50","16:05","T R","3","","","L. Dupigny-Giroux","0","0","","Sophomore standing"
"NR","2991","Internship","94860","A","IND","TBA","TBA","","1 to 18","","","A. Smiles-Becker","0","0","",""
"NR","2993","Independent Study","94861","A","TD","TBA","TBA","","1 to 18","","","A. Smiles-Becker","0","0","",""
"NR","2999","Undergrad Teaching Fellowship","94930","OL1","X","TBA","TBA","","1","","","J. Pontius","0","0","",""
"NR","3010","Research Methods","93500","A","LEC","10:05","11:20","T R","3","","","B. Fisher","0","0","WIL2","Minimum Junior standing"
"NR","3050","Integrating Sci, Soc&Policy","90312","A","LEC","11:40","12:55","T R","3","","","P. Brewitt","0","0","S1|SU","NR 2030 , NR 2040"
"NR","3430","Adv Geospatial Techniques","90685","OL1","X","TBA","TBA","","1 to 3","","","E. Buford","0","0","","NR 2430 , GEOG 2510 , NR 6430 , NR 2460 , or GEOG 2520"
"NR","4060","SL:EnvProb Sol&Impact Assessmt","90313","A","LEC","10:05","11:20","T R","4","","","L. Edling","0","0","GC2|SL","NR 3050"
"NR","4060","Env Prob Sol & Impact Assessmt","90314","A01","LAB","13:10","15:40","M","4","","","L. Edling","0","0","GC2|SL","NR 3050"
"NR","4060","Env Prob Sol & Impact Assessmt","90315","A02","LAB","13:10","15:40","M","4","","","L. Edling","0","0","GC2|SL","NR 3050"
"NR","4060","Env Prob Sol & Impact Assessmt","93764","A03","LAB","13:10","15:40","M","4","","","L. Edling","0","0","GC2|SL","NR 3050"
"NR","4060","Env Prob Sol & Impact Assessmt","93355","A04","LAB","13:10","15:40","W","4","","","L. Edling","0","0","GC2|SL","NR 3050"
"NR","4060","Env Prob Sol & Impact Assessmt","94468","A05","LAB","13:10","15:40","W","4","","","L. Edling","0","0","GC2|SL","NR 3050"
"NR","4060","Env Prob Sol & Impact Assessmt","94469","A06","LAB","13:10","15:40","W","4","","","L. Edling","0","0","GC2|SL","NR 3050"
"NR","4060","Env Prob Sol & Impact Assessmt","94470","A07","LAB","14:20","16:50","W","4","","","L. Edling","0","0","GC2|SL","NR 3050"
"NR","4060","Env Prob Sol & Impact Assessmt","94471","A08","LAB","14:20","16:50","W","4","","","L. Edling","0","0","GC2|SL","NR 3050"
"NR","4060","Env Prob Sol & Impact Assessmt","94472","A09","LAB","14:20","16:50","W","4","","","L. Edling","0","0","GC2|SL","NR 3050"
"NR","4061","Birding to Change the World","96137","A","Z","08:30","10:30","M W","4","","","P. O'Kane","0","0","D2|GC2","Minimum Junior standing; Instructor permission"
"NR","4064","Environ. Consulting Capstone","96161","A","Z","13:10","17:10","W","4","","","K. Buck","0","0","GC2","NR 3050 , NR 2430"
"NR","4430","GIS Practicum","95433","A","IND","11:30","14:00","M","3","","","D. Erickson","0","0","","NR 2430 or NR 6430"
"NR","4990","SL:Urban Ecology","95435","A","LEC","09:00","10:30","W F","4","","","N. Barrios-Garcia","0","0","SL",""
"NR","5450","Data Vis & Communication","95101","OL1","X","TBA","TBA","","3","","","S. Parwani","0","0","","Graduate student or Instructor permission"
"NR","5460","Geospatial Computation","93476","OL1","X","TBA","TBA","","3","","","Zoll/Erickson","0","0","","Graduate student or Instructor permission"
"NR","6060","Envisioning a Sust Future","92872","A","LEC","10:00","12:00","W","2","","","Uddin/Mosher","0","0","",""
"NR","6110","Leadership for Sustainability","90903","OL1","X","TBA","TBA","","3","","","Byrd/Vea","0","0","",""
"NR","6391","Master's Thesis Research","91568","AD","TD","TBA","TBA","","1 to 18","","","A. Damato","0","0","",""
"NR","6391","Master's Thesis Research","91085","AJ","TD","TBA","TBA","","1 to 18","","","A. Jefferson","0","0","",""
"NR","6391","Master's Thesis Research","94612","AK","TD","TBA","TBA","","1 to 18","","","A. Kosiba","0","0","",""
"NR","6391","Master's Thesis Research","92270","AM","TD","TBA","TBA","","1 to 18","","","A. Morales","0","0","",""
"NR","6391","Master's Thesis Research","91070","AS","TD","TBA","TBA","","1 to 18","","","A. Strong","0","0","",""
"NR","6391","Master's Thesis Research","91900","BF","TD","TBA","TBA","","1 to 18","","","P. Bierman","0","0","",""
"NR","6391","Master's Thesis Research","91079","BK","TD","TBA","TBA","","1 to 18","","","W. Keeton","0","0","",""
"NR","6391","Master's Thesis Research","92772","BM","TD","TBA","TBA","","1 to 18","","","B. Mosher","0","0","",""
"NR","6391","Master's Thesis Research","91602","BP","TD","TBA","TBA","","1 to 18","","","B. Panikkar","0","0","",""
"NR","6391","Master's Thesis Research","91073","CA","TD","TBA","TBA","","1 to 18","","","C. Adair","0","0","",""
"NR","6391","Master's Thesis Research","94613","CB","TD","TBA","TBA","","1 to 18","","","C. Brooks","0","0","",""
"NR","6391","Master's Thesis Research","91074","CD","TD","TBA","TBA","","1 to 18","","","C. Danks","0","0","",""
"NR","6391","Master's Thesis Research","91604","ER","TD","TBA","TBA","","1 to 18","","","E. Roy","0","0","",""
"NR","6391","Master's Thesis Research","91077","GG","TD","TBA","TBA","","1 to 18","","","G. Galford","0","0","",""
"NR","6391","Master's Thesis Research","91076","JE","TD","TBA","TBA","","1 to 18","","","J. Erickson","0","0","",""
"NR","6391","Master's Thesis Research","91078","JF","TD","TBA","TBA","","1 to 18","","","J. Farley","0","0","",""
"NR","6391","Master's Thesis Research","91080","JM","TD","TBA","TBA","","1 to 18","","","J. Murdoch","0","0","",""
"NR","6391","Master's Thesis Research","91084","JS","TD","TBA","TBA","","1 to 18","","","J. Stockwell","0","0","",""
"NR","6391","Master's Thesis Research","96211","KC","TD","TBA","TBA","","1 to 18","","","K. Coleman","0","0","",""
"NR","6391","Master's Thesis Research","91603","KS","TD","TBA","TBA","","1 to 18","","","K. Stepenuck","0","0","",""
"NR","6391","Master's Thesis Research","91072","MH","TD","TBA","TBA","","1 to 18","","","M. Henderson","0","0","",""
"NR","6391","Master's Thesis Research","91071","MR","TD","TBA","TBA","","1 to 18","","","M. Rodriguez-Cabal","0","0","",""
"NR","6391","Master's Thesis Research","96212","NP","TD","TBA","TBA","","1 to 18","","","N. Perdrial","0","0","",""
"NR","6391","Master's Thesis Research","91601","RG","TD","TBA","TBA","","1 to 18","","","R. Gould","0","0","",""
"NR","6391","Master's Thesis Research","91082","SU","TD","TBA","TBA","","1 to 18","","","M. Uddin","0","0","",""
"NR","6391","Master's Thesis Research","91075","TD","TD","TBA","TBA","","1 to 18","","","T. Donovan","0","0","",""
"NR","6391","Master's Thesis Research","91083","TR","TD","TBA","TBA","","1 to 18","","","T. Ricketts","0","0","",""
"NR","6391","Master's Thesis Research","91081","WP","TD","TBA","TBA","","1 to 18","","","W. Poleman","0","0","",""
"NR","6392","Master's Project Research","93152","AJ","TD","TBA","TBA","","1 to 12","","","A. Jefferson","0","0","",""
"NR","6392","Master's Project Research","94085","BW","TD","TBA","TBA","","1 to 12","","","B. Wemple","0","0","",""
"NR","6392","Master's Project Research","96213","CB","TD","TBA","TBA","","1 to 12","","","C. Brooks","0","0","",""
"NR","6392","Master's Project Research","94084","JP","TD","TBA","TBA","","1 to 12","","","J. Perdrial","0","0","",""
"NR","6392","Master's Project Research","94082","KC","TD","TBA","TBA","","1 to 12","","","K. Coleman","0","0","",""
"NR","6392","Master's Project Research","92471","KS","TD","TBA","TBA","","1 to 12","","","K. Stepenuck","0","0","",""
"NR","6392","Master's Project Research","94081","MH","TD","TBA","TBA","","1 to 12","","","M. Henderson","0","0","",""
"NR","6392","Master's Project Research","94083","SU","TD","TBA","TBA","","1 to 12","","","M. Uddin","0","0","",""
"NR","6392","Master's Project Research","92255","VM","TD","TBA","TBA","","1 to 12","","","M. Vea","0","0","",""
"NR","6392","Master's Project Research","92470","WP","TD","TBA","TBA","","1 to 12","","","W. Poleman","0","0","",""
"NR","6410","Ecological Economic Theory","94581","A","X","TBA","TBA","","3","","","Erickson/Staff","0","0","",""
"NR","6720","Transdisc Leadshp & Creatvty","93060","OL1","X","TBA","TBA","","3","","","M. Vea","0","0","",""
"NR","6730","Transdisc Mthds&Modes of Inqry","96138","OL1","X","TBA","TBA","","3","","","M. Vea","0","0","",""
"NR","6880","Ecological Leadership Seminar","90892","OL1","X","19:00","20:30","T","3","","","Vea/Byrd","0","0","",""
"NR","6990","Data Science for Ecologists","95436","A","LEC","14:50","16:05","T R","4","","","M. Henderson","0","0","",""
"NR","6993","Independent Study","93708","A","TD","TBA","TBA","","3","","","Mosher/Murdoch","0","0","",""
"NR","6993","Independent Study","93709","B","TD","TBA","TBA","","3","","","M. Vea","0","0","",""
"NR","6995","Graduate Independent Research","93377","A","TD","TBA","TBA","","1 to 18","","","Murdoch/Mosher","0","0","",""
"NR","7491","Doctoral Dissertation Research","91090","AA","TD","TBA","TBA","","1 to 18","","","C. Adair","0","0","",""
"NR","7491","Doctoral Dissertation Research","92397","AC","TD","TBA","TBA","","1 to 18","","","A. Morales","0","0","",""
"NR","7491","Doctoral Dissertation Research","91092","AJ","TD","TBA","TBA","","1 to 18","","","A. Jefferson","0","0","",""
"NR","7491","Doctoral Dissertation Research","91091","BB","TD","TBA","TBA","","1 to 18","","","H. Jolly","0","0","",""
"NR","7491","Doctoral Dissertation Research","92773","BM","TD","TBA","TBA","","1 to 18","","","B. Mosher","0","0","",""
"NR","7491","Doctoral Dissertation Research","91906","BW","TD","TBA","TBA","","1 to 18","","","B. Wemple","0","0","",""
"NR","7491","Doctoral Dissertation Research","91569","DA","TD","TBA","TBA","","1 to 18","","","A. Damato","0","0","",""
"NR","7491","Doctoral Dissertation Research","91093","DB","TD","TBA","TBA","","1 to 18","","","C. Danks","0","0","",""
"NR","7491","Doctoral Dissertation Research","91094","DC","TD","TBA","TBA","","1 to 18","","","T. Donovan","0","0","",""
"NR","7491","Doctoral Dissertation Research","91095","EA","TD","TBA","TBA","","1 to 18","","","J. Erickson","0","0","",""
"NR","7491","Doctoral Dissertation Research","94615","EZ","TD","TBA","TBA","","1 to 18","","","E. Zent","0","0","",""
"NR","7491","Doctoral Dissertation Research","91571","FA","TD","TBA","TBA","","1 to 18","","","B. Fisher","0","0","",""
"NR","7491","Doctoral Dissertation Research","91570","FB","TD","TBA","TBA","","1 to 18","","","J. Farley","0","0","",""
"NR","7491","Doctoral Dissertation Research","91096","GA","TD","TBA","TBA","","1 to 18","","","G. Galford","0","0","",""
"NR","7491","Doctoral Dissertation Research","91097","GB","TD","TBA","TBA","","1 to 18","","","C. Ginger","0","0","",""
"NR","7491","Doctoral Dissertation Research","91901","GC","TD","TBA","TBA","","1 to 18","","","R. Gould","0","0","",""
"NR","7491","Doctoral Dissertation Research","91106","JP","TD","TBA","TBA","","1 to 18","","","J. Perdrial","0","0","",""
"NR","7491","Doctoral Dissertation Research","91099","KA","TD","TBA","TBA","","1 to 18","","","W. Keeton","0","0","",""
"NR","7491","Doctoral Dissertation Research","91902","KB","TD","TBA","TBA","","1 to 18","","","M. Vea","0","0","",""
"NR","7491","Doctoral Dissertation Research","91100","KC","TD","TBA","TBA","","1 to 18","","","K. Coleman","0","0","",""
"NR","7491","Doctoral Dissertation Research","91101","MC","TD","TBA","TBA","","1 to 18","","","J. Murdoch","0","0","",""
"NR","7491","Doctoral Dissertation Research","96217","MD","TD","TBA","TBA","","1 to 18","","","M. Derrien","0","0","",""
"NR","7491","Doctoral Dissertation Research","91098","MH","TD","TBA","TBA","","1 to 18","","","M. Henderson","0","0","",""
"NR","7491","Doctoral Dissertation Research","92271","MO","TD","TBA","TBA","","1 to 18","","","A. Morales","0","0","",""
"NR","7491","Doctoral Dissertation Research","94614","MR","TD","TBA","TBA","","1 to 18","","","M. Rodriguez-Cabal","0","0","",""
"NR","7491","Doctoral Dissertation Research","96216","NA","TD","TBA","TBA","","1 to 18","","","N. Aflitto","0","0","",""
"NR","7491","Doctoral Dissertation Research","91903","PA","TD","TBA","TBA","","1 to 18","","","B. Panikkar","0","0","",""
"NR","7491","Doctoral Dissertation Research","91102","PC","TD","TBA","TBA","","1 to 18","","","W. Poleman","0","0","",""
